HESTER,37305 ,0.015,823
MELENDEZ,37305 ,0.015,824
DILLON,37305 ,0.015,825
FARLEY,37305 ,0.015,826
HOPPER,37305 ,0.015,827
GALLOWAY,37305 ,0.015,828
POTTS,37305 ,0.015,829
BERNARD,37305 ,0.015,830
JOYNER,34818 ,0.014,831
STEIN,34818 ,0.014,832
AGUIRRE,34818 ,0.014,833
OSBORN,34818 ,0.014,834
MERCER,34818 ,0.014,835
BENDER,34818 ,0.014,836
FRANCO,34818 ,0.014,837
ROWLAND,34818 ,0.014,838
SYKES,34818 ,0.014,839
BENJAMIN,34818 ,0.014,840
TRAVIS,34818 ,0.014,841
PICKETT,34818 ,0.014,842
CRANE,34818 ,0.014,843
SEARS,34818 ,0.014,844
MAYO,34818 ,0.014,845
DUNLAP,34818 ,0.014,846
HAYDEN,34818 ,0.014,847
WILDER,34818 ,0.014,848
MCKAY,34818 ,0.014,849
COFFEY,34818 ,0.014,850
MCCARTY,34818 ,0.014,851
EWING,34818 ,0.014,852
COOLEY,34818 ,0.014,853
VAUGHAN,34818 ,0.014,854
BONNER,34818 ,0.014,855
COTTON,34818 ,0.014,856
HOLDER,34818 ,0.014,857
STARK,34818 ,0.014,858
FERRELL,34818 ,0.014,859
CANTRELL,34818 ,0.014,860
FULTON,34818 ,0.014,861
LYNN,34818 ,0.014,862
LOTT,34818 ,0.014,863
CALDERON,34818 ,0.014,864
ROSA,34818 ,0.014,865
POLLARD,34818 ,0.014,866
HOOPER,34818 ,0.014,867
BURCH,34818 ,0.014,868
MULLEN,34818 ,0.014,869
FRY,34818 ,0.014,870
RIDDLE,34818 ,0.014,871
LEVY,34818 ,0.014,872
DAVID,34818 ,0.014,873
DUKE,34818 ,0.014,874
ODONNELL,34818 ,0.014,875
GUY,34818 ,0.014,876
MICHAEL,34818 ,0.014,877
BRITT,34818 ,0.014,878
FREDERICK,34818 ,0.014,879
DAUGHERTY,34818 ,0.014,880
BERGER,34818 ,0.014,881
DILLARD,34818 ,0.014,882
ALSTON,34818 ,0.014,883
JARVIS,34818 ,0.014,884
FRYE,34818 ,0.014,885
RIGGS,34818 ,0.014,886
CHANEY,34818 ,0.014,887
ODOM,32331 ,0.013,888
DUFFY,32331 ,0.013,889
FITZPATRICK,32331 ,0.013,890
VALENZUELA,32331 ,0.013,891
MERRILL,32331 ,0.013,892
MAYER,32331 ,0.013,893
ALFORD,32331 ,0.013,894
MCPHERSON,32331 ,0.013,895
ACEVEDO,32331 ,0.013,896
DONOVAN,32331 ,0.013,897
BARRERA,32331 ,0.013,898
ALBERT,32331 ,0.013,899
COTE,32331 ,0.013,900
REILLY,32331 ,0.013,901
COMPTON,32331 ,0.013,902
RAYMOND,32331 ,0.013,903
MOONEY,32331 ,0.013,904
MCGOWAN,32331 ,0.013,905
CRAFT,32331 ,0.013,906
CLEVELAND,32331 ,0.013,907
CLEMONS,32331 ,0.013,908
WYNN,32331 ,0.013,909
NIELSEN,32331 ,0.013,910
BAIRD,32331 ,0.013,911
STANTON,32331 ,0.013,912
SNIDER,32331 ,0.013,913
ROSALES,32331 ,0.013,914
BRIGHT,32331 ,0.013,915
WITT,32331 ,0.013,916
STUART,32331 ,0.013,917
HAYS,32331 ,0.013,918
HOLDEN,32331 ,0.013,919
RUTLEDGE,32331 ,0.013,920
KINNEY,32331 ,0.013,921
CLEMENTS,32331 ,0.013,922
CASTANEDA,32331 ,0.013,923
SLATER,32331 ,0.013,924
HAHN,32331 ,0.013,925
EMERSON,32331 ,0.013,926
CONRAD,32331 ,0.013,927
BURKS,32331 ,0.013,928
DELANEY,32331 ,0.013,929
PATE,32331 ,0.013,930
LANCASTER,32331 ,0.013,931
SWEET,32331 ,0.013,932
JUSTICE,32331 ,0.013,933
TYSON,32331 ,0.013,934
SHARPE,32331 ,0.013,935
WHITFIELD,32331 ,0.013,936
TALLEY,32331 ,0.013,937
MACIAS,32331 ,0.013,938
IRWIN,32331 ,0.013,939
BURRIS,32331 ,0.013,940
RATLIFF,32331 ,0.013,941
MCCRAY,32331 ,0.013,942
MADDEN,32331 ,0.013,943
KAUFMAN,32331 ,0.013,944
BEACH,32331 ,0.013,945
GOFF,32331 ,0.013,946
CASH,32331 ,0.013,947
BOLTON,32331 ,0.013,948
MCFADDEN,32331 ,0.013,949
LEVINE,32331 ,0.013,950
GOOD,32331 ,0.013,951
BYERS,32331 ,0.013,952
KIRKLAND,32331 ,0.013,953
KIDD,32331 ,0.013,954
WORKMAN,32331 ,0.013,955
CARNEY,32331 ,0.013,956
DALE,32331 ,0.013,957
MCLEOD,32331 ,0.013,958
HOLCOMB,32331 ,0.013,959
ENGLAND,32331 ,0.013,960
FINCH,32331 ,0.013,961
HEAD,29844 ,0.012,962
BURT,29844 ,0.012,963
HENDRIX,29844 ,0.012,964
SOSA,29844 ,0.012,965
HANEY,29844 ,0.012,966
FRANKS,29844 ,0.012,967
SARGENT,29844 ,0.012,968
NIEVES,29844 ,0.012,969
DOWNS,29844 ,0.012,970
RASMUSSEN,29844 ,0.012,971
BIRD,29844 ,0.012,972
HEWITT,29844 ,0.012,973
LINDSAY,29844 ,0.012,974
LE,29844 ,0.012,975
FOREMAN,29844 ,0.012,976
VALENCIA,29844 ,0.012,977
ONEIL,29844 ,0.012,978
DELACRUZ,29844 ,0.012,979
VINSON,29844 ,0.012,980
DEJESUS,29844 ,0.012,981
HYDE,29844 ,0.012,982
FORBES,29844 ,0.012,983
GILLIAM,29844 ,0.012,984
GUTHRIE,29844 ,0.012,985
WOOTEN,29844 ,0.012,986
HUBER,29844 ,0.012,987
BARLOW,29844 ,0.012,988
BOYLE,29844 ,0.012,989
MCMAHON,29844 ,0.012,990
BUCKNER,29844 ,0.012,991
ROCHA,29844 ,0.012,992
PUCKETT,29844 ,0.012,993
LANGLEY,29844 ,0.012,994
KNOWLES,29844 ,0.012,995
COOKE,29844 ,0.012,996
VELAZQUEZ,29844 ,0.012,997
WHITLEY,29844 ,0.012,998
NOEL,29844 ,0.012,999
VANG,29844 ,0.012,1000
